date,hour,weather_condition,temperature_c,solar_generation_wh,energy_consumed_wh,battery_bank_level_wh,battery_bank_level_pct
2025-01-29,12,sunny,27.1,4580.9,208.8,20000.0,100.0
2025-01-29,13,sunny,27.1,4502.5,126.0,20000.0,100.0
2025-01-29,14,sunny,27.1,4305.6,125.2,20000.0,100.0
2025-01-29,15,sunny,27.1,3959.2,173.0,20000.0,100.0
2025-01-29,16,sunny,27.1,3123.1,334.6,20000.0,100.0
2025-01-29,17,sunny,27.1,2305.4,817.9,20000.0,100.0
2025-01-29,18,sunny,27.1,1193.8,1004.8,20000.0,100.0
2025-01-29,19,sunny,27.1,0.0,785.9,19214.1,96.1
2025-01-30,6,sunny,27.3,0.0,192.2,19021.9,95.1
2025-01-30,7,sunny,27.3,1100.7,403.0,19719.6,98.6
2025-01-30,8,sunny,27.3,1971.0,696.5,20000.0,100.0
2025-01-30,9,sunny,27.3,2963.4,835.4,20000.0,100.0
2025-01-30,10,sunny,27.3,3536.0,752.2,20000.0,100.0
2025-01-30,11,sunny,27.3,4571.9,335.8,20000.0,100.0
2025-01-30,12,sunny,27.3,4615.6,215.3,20000.0,100.0
2025-01-30,13,sunny,27.3,4394.2,147.6,20000.0,100.0
2025-01-30,14,sunny,27.3,4367.7,145.2,20000.0,100.0
2025-01-30,15,sunny,27.3,4046.5,149.6,20000.0,100.0
2025-01-30,16,sunny,27.3,3010.1,398.4,20000.0,100.0
2025-01-30,17,sunny,27.3,2011.9,815.7,20000.0,100.0
2025-01-30,18,sunny,27.3,1177.8,982.1,20000.0,100.0
2025-01-30,19,sunny,27.3,0.0,946.0,19054.0,95.3
2025-01-31,6,sunny,25.1,0.0,199.8,18854.2,94.3
2025-01-31,7,sunny,25.1,1045.5,342.4,19557.3,97.8
2025-01-31,8,sunny,25.1,2299.9,650.5,20000.0,100.0
2025-01-31,9,sunny,25.1,3073.2,757.3,20000.0,100.0
2025-01-31,10,sunny,25.1,3766.9,789.9,20000.0,100.0
2025-01-31,11,sunny,25.1,4332.1,451.5,20000.0,100.0
2025-01-31,12,sunny,25.1,4427.2,201.6,20000.0,100.0
2025-01-31,13,sunny,25.1,4852.1,135.0,20000.0,100.0
2025-01-31,14,sunny,25.1,4183.6,143.6,20000.0,100.0
2025-01-31,15,sunny,25.1,3747.1,176.6,20000.0,100.0
2025-01-31,16,sunny,25.1,3296.4,359.1,20000.0,100.0
2025-01-31,17,sunny,25.1,2086.6,743.9,20000.0,100.0
2025-01-31,18,sunny,25.1,1089.9,1055.1,20000.0,100.0
2025-01-31,19,sunny,25.1,0.0,782.9,19217.1,96.1
2025-02-01,6,sunny,27.4,0.0,193.9,19023.2,95.1
2025-02-01,7,sunny,27.4,989.2,395.1,19617.3,98.1
2025-02-01,8,sunny,27.4,1819.2,780.6,20000.0,100.0
2025-02-01,9,sunny,27.4,2681.8,796.3,20000.0,100.0
2025-02-01,10,sunny,27.4,3494.5,672.6,20000.0,100.0
2025-02-01,11,sunny,27.4,3474.8,398.5,20000.0,100.0
2025-02-01,12,sunny,27.4,3741.1,187.2,20000.0,100.0
2025-02-01,13,sunny,27.4,4121.8,123.0,20000.0,100.0
2025-02-01,14,sunny,27.4,3916.6,148.1,20000.0,100.0
2025-02-01,15,sunny,27.4,3345.9,187.7,20000.0,100.0
2025-02-01,16,sunny,27.4,2739.6,459.1,20000.0,100.0
2025-02-01,17,sunny,27.4,1813.6,785.1,20000.0,100.0
2025-02-01,18,sunny,27.4,960.1,1181.4,19778.7,98.9
2025-02-01,19,sunny,27.4,0.0,903.1,18875.6,94.4
2025-02-02,6,sunny,27.8,0.0,176.6,18699.0,93.5
2025-02-02,7,sunny,27.8,983.9,371.3,19311.6,96.6
2025-02-02,8,sunny,27.8,1962.4,612.4,20000.0,100.0
2025-02-02,9,sunny,27.8,2802.6,797.9,20000.0,100.0
2025-02-02,10,sunny,27.8,3533.2,687.7,20000.0,100.0
2025-02-02,11,sunny,27.8,3989.3,381.9,20000.0,100.0
2025-02-02,12,sunny,27.8,4068.9,175.8,20000.0,100.0
2025-02-02,13,sunny,27.8,4144.0,150.4,20000.0,100.0
2025-02-02,14,sunny,27.8,4399.5,149.1,20000.0,100.0
2025-02-02,15,sunny,27.8,3602.8,179.9,20000.0,100.0
2025-02-02,16,sunny,27.8,2818.3,436.7,20000.0,100.0
2025-02-02,17,sunny,27.8,2115.9,972.3,20000.0,100.0
2025-02-02,18,sunny,27.8,1110.7,1157.0,19953.7,99.8
2025-02-02,19,sunny,27.8,0.0,962.3,18991.4,95.0
2025-02-03,6,sunny,25.8,0.0,237.4,18754.0,93.8
2025-02-03,7,sunny,25.8,1178.3,356.7,19575.6,97.9
2025-02-03,8,sunny,25.8,2249.6,618.1,20000.0,100.0
2025-02-03,9,sunny,25.8,3265.0,966.3,20000.0,100.0
2025-02-03,10,sunny,25.8,3951.6,795.5,20000.0,100.0
2025-02-03,11,sunny,25.8,4146.5,378.9,20000.0,100.0
2025-02-03,12,sunny,25.8,4630.7,178.4,20000.0,100.0
2025-02-03,13,sunny,25.8,4655.3,130.9,20000.0,100.0
2025-02-03,14,sunny,25.8,4347.0,130.3,20000.0,100.0
2025-02-03,15,sunny,25.8,4117.4,167.4,20000.0,100.0
2025-02-03,16,sunny,25.8,3324.5,398.1,20000.0,100.0
2025-02-03,17,sunny,25.8,2138.6,889.7,20000.0,100.0
2025-02-03,18,sunny,25.8,1117.0,1104.0,20000.0,100.0
2025-02-03,19,sunny,25.8,0.0,796.2,19203.8,96.0
2025-02-04,6,sunny,26.2,0.0,228.9,18974.9,94.9
2025-02-04,7,sunny,26.2,1123.0,467.6,19630.3,98.2
2025-02-04,8,sunny,26.2,2364.8,826.5,20000.0,100.0
2025-02-04,9,sunny,26.2,3400.9,798.4,20000.0,100.0
2025-02-04,10,sunny,26.2,4028.4,653.1,20000.0,100.0
2025-02-04,11,sunny,26.2,4781.4,420.2,20000.0,100.0
2025-02-04,12,sunny,26.2,4663.3,235.5,20000.0,100.0
2025-02-04,13,sunny,26.2,4552.9,144.8,20000.0,100.0
2025-02-04,14,sunny,26.2,4713.2,116.6,20000.0,100.0
2025-02-04,15,sunny,26.2,4072.4,198.5,20000.0,100.0
2025-02-04,16,sunny,26.2,3017.6,412.2,20000.0,100.0
2025-02-04,17,sunny,26.2,2181.4,940.7,20000.0,100.0
2025-02-04,18,sunny,26.2,1098.2,1358.6,19739.6,98.7
2025-02-04,19,sunny,26.2,0.0,812.4,18927.2,94.6
2025-02-05,6,sunny,25.8,0.0,206.8,18720.4,93.6
2025-02-05,7,sunny,25.8,1023.9,364.3,19380.0,96.9
2025-02-05,8,sunny,25.8,2260.6,721.4,20000.0,100.0
2025-02-05,9,sunny,25.8,3167.1,897.5,20000.0,100.0
2025-02-05,10,sunny,25.8,3959.1,640.7,20000.0,100.0
2025-02-05,11,sunny,25.8,3972.8,466.7,20000.0,100.0
2025-02-05,12,sunny,25.8,4793.0,198.7,20000.0,100.0
2025-02-05,13,sunny,25.8,4384.3,141.3,20000.0,100.0
2025-02-05,14,sunny,25.8,4169.2,123.0,20000.0,100.0
2025-02-05,15,sunny,25.8,3945.4,169.4,20000.0,100.0
2025-02-05,16,sunny,25.8,3090.0,360.5,20000.0,100.0
2025-02-05,17,sunny,25.8,1950.3,946.4,20000.0,100.0
2025-02-05,18,sunny,25.8,1054.3,1268.1,19786.2,98.9
2025-02-05,19,sunny,25.8,0.0,1026.7,18759.5,93.8
2025-02-06,6,sunny,27.0,0.0,200.8,18558.7,92.8
2025-02-06,7,sunny,27.0,869.6,421.6,19006.7,95.0
2025-02-06,8,sunny,27.0,1669.7,640.3,20000.0,100.0
2025-02-06,9,sunny,27.0,2409.7,843.0,20000.0,100.0
2025-02-06,10,sunny,27.0,2998.6,670.4,20000.0,100.0
2025-02-06,11,sunny,27.0,3340.7,432.8,20000.0,100.0
2025-02-06,12,sunny,27.0,3618.3,202.4,20000.0,100.0
2025-02-06,13,sunny,27.0,3700.9,156.3,20000.0,100.0
2025-02-06,14,sunny,27.0,3403.1,140.4,20000.0,100.0
2025-02-06,15,sunny,27.0,3271.1,185.7,20000.0,100.0
2025-02-06,16,sunny,27.0,2614.4,454.7,20000.0,100.0
2025-02-06,17,sunny,27.0,1606.5,893.0,20000.0,100.0
2025-02-06,18,sunny,27.0,914.6,1400.4,19514.2,97.6
2025-02-06,19,sunny,27.0,0.0,801.0,18713.2,93.6
2025-02-07,6,sunny,27.0,0.0,214.5,18498.7,92.5
2025-02-07,7,sunny,27.0,1002.4,467.1,19034.0,95.2
2025-02-07,8,sunny,27.0,1919.3,768.9,20000.0,100.0
2025-02-07,9,sunny,27.0,2790.6,1012.1,20000.0,100.0
2025-02-07,10,sunny,27.0,3522.0,640.3,20000.0,100.0
2025-02-07,11,sunny,27.0,3819.2,384.7,20000.0,100.0
2025-02-07,12,sunny,27.0,4242.9,223.6,20000.0,100.0
2025-02-07,13,sunny,27.0,3970.7,132.1,20000.0,100.0
2025-02-07,14,sunny,27.0,3692.7,146.4,20000.0,100.0
2025-02-07,15,sunny,27.0,3181.2,163.4,20000.0,100.0
2025-02-07,16,sunny,27.0,2845.7,454.8,20000.0,100.0
2025-02-07,17,sunny,27.0,1795.0,862.9,20000.0,100.0
2025-02-07,18,sunny,27.0,1039.5,1309.4,19730.1,98.7
2025-02-07,19,sunny,27.0,0.0,867.1,18863.0,94.3
2025-02-08,6,sunny,26.1,0.0,186.3,18676.7,93.4
2025-02-08,7,sunny,26.1,1012.5,453.3,19235.9,96.2
2025-02-08,8,sunny,26.1,2275.2,807.8,20000.0,100.0
2025-02-08,9,sunny,26.1,3023.5,921.7,20000.0,100.0
2025-02-08,10,sunny,26.1,3731.8,710.6,20000.0,100.0
2025-02-08,11,sunny,26.1,4296.2,415.3,20000.0,100.0
2025-02-08,12,sunny,26.1,4614.8,241.6,20000.0,100.0
2025-02-08,13,sunny,26.1,4892.3,128.4,20000.0,100.0
2025-02-08,14,sunny,26.1,4205.9,125.8,20000.0,100.0
2025-02-08,15,sunny,26.1,3683.1,175.7,20000.0,100.0
2025-02-08,16,sunny,26.1,2884.7,458.7,20000.0,100.0
2025-02-08,17,sunny,26.1,2127.0,1044.8,20000.0,100.0
2025-02-08,18,sunny,26.1,1017.1,1081.4,19935.7,99.7
2025-02-08,19,sunny,26.1,0.0,811.2,19124.5,95.6
2025-02-09,6,sunny,22.4,0.0,197.9,18926.6,94.6
2025-02-09,7,sunny,22.4,1073.9,427.4,19573.1,97.9
2025-02-09,8,sunny,22.4,2087.5,728.4,20000.0,100.0
2025-02-09,9,sunny,22.4,3090.2,832.1,20000.0,100.0
2025-02-09,10,sunny,22.4,3611.3,799.4,20000.0,100.0
2025-02-09,11,sunny,22.4,4383.7,410.9,20000.0,100.0
2025-02-09,12,sunny,22.4,4450.5,189.5,20000.0,100.0
2025-02-09,13,sunny,22.4,4181.2,129.1,20000.0,100.0
2025-02-09,14,sunny,22.4,4294.1,131.4,20000.0,100.0
2025-02-09,15,sunny,22.4,3777.3,164.6,20000.0,100.0
2025-02-09,16,sunny,22.4,3106.4,471.7,20000.0,100.0
2025-02-09,17,sunny,22.4,1931.6,802.1,20000.0,100.0
2025-02-09,18,sunny,22.4,989.4,1386.3,19603.1,98.0
2025-02-09,19,sunny,22.4,0.0,949.4,18653.7,93.3
2025-02-10,6,sunny,26.3,0.0,219.5,18434.2,92.2
2025-02-10,7,sunny,26.3,1166.1,385.9,19214.4,96.1
2025-02-10,8,sunny,26.3,2213.1,660.1,20000.0,100.0
2025-02-10,9,sunny,26.3,2994.6,1050.2,20000.0,100.0
2025-02-10,10,sunny,26.3,3824.2,805.1,20000.0,100.0
2025-02-10,11,sunny,26.3,4082.8,420.7,20000.0,100.0
2025-02-10,12,sunny,26.3,4406.2,220.9,20000.0,100.0
2025-02-10,13,sunny,26.3,4472.4,141.7,20000.0,100.0
2025-02-10,14,sunny,26.3,4110.3,130.9,20000.0,100.0
2025-02-10,15,sunny,26.3,3652.0,170.7,20000.0,100.0
2025-02-10,16,sunny,26.3,3177.0,445.4,20000.0,100.0
2025-02-10,17,sunny,26.3,1987.3,998.5,20000.0,100.0
2025-02-10,18,sunny,26.3,1142.5,1164.3,19978.2,99.9
2025-02-10,19,sunny,26.3,0.0,804.5,19173.7,95.9
2025-02-11,6,sunny,27.1,0.0,191.1,18982.6,94.9
2025-02-11,7,sunny,27.1,1042.4,378.9,19646.1,98.2
2025-02-11,8,sunny,27.1,1977.5,828.1,20000.0,100.0
2025-02-11,9,sunny,27.1,2722.1,809.7,20000.0,100.0
2025-02-11,10,sunny,27.1,3503.6,882.3,20000.0,100.0
2025-02-11,11,sunny,27.1,3776.8,394.3,20000.0,100.0
2025-02-11,12,sunny,27.1,3924.2,225.0,20000.0,100.0
2025-02-11,13,sunny,27.1,4227.0,163.9,20000.0,100.0
2025-02-11,14,sunny,27.1,4075.9,159.4,20000.0,100.0
2025-02-11,15,sunny,27.1,3615.5,177.8,20000.0,100.0
2025-02-11,16,sunny,27.1,2806.2,409.2,20000.0,100.0
2025-02-11,17,sunny,27.1,1898.8,1074.7,20000.0,100.0
2025-02-11,18,sunny,27.1,1032.2,1455.6,19576.6,97.9
2025-02-11,19,sunny,27.1,0.0,962.1,18614.5,93.1
2025-02-12,6,sunny,29.2,0.0,224.9,18389.6,91.9
2025-02-12,7,sunny,29.2,1089.0,495.1,18983.5,94.9
2025-02-12,8,sunny,29.2,2134.4,705.0,20000.0,100.0
2025-02-12,9,sunny,29.2,3364.7,841.0,20000.0,100.0
2025-02-12,10,sunny,29.2,4259.1,827.8,20000.0,100.0
2025-02-12,11,sunny,29.2,4255.7,463.6,20000.0,100.0
2025-02-12,12,sunny,29.2,4937.5,240.3,20000.0,100.0
2025-02-12,13,sunny,29.2,5083.8,161.9,20000.0,100.0
2025-02-12,14,sunny,29.2,4618.6,136.1,20000.0,100.0
2025-02-12,15,sunny,29.2,4133.8,220.5,20000.0,100.0
2025-02-12,16,sunny,29.2,3276.3,460.9,20000.0,100.0
2025-02-12,17,sunny,29.2,2243.6,1032.9,20000.0,100.0
2025-02-12,18,sunny,29.2,1256.0,1153.8,20000.0,100.0
2025-02-12,19,sunny,29.2,0.0,970.6,19029.4,95.1
2025-02-13,6,sunny,25.3,0.0,218.4,18811.0,94.1
2025-02-13,7,sunny,25.3,979.5,453.2,19337.3,96.7
2025-02-13,8,sunny,25.3,1923.6,833.2,20000.0,100.0
2025-02-13,9,sunny,25.3,2738.3,1048.4,20000.0,100.0
2025-02-13,10,sunny,25.3,3389.8,790.4,20000.0,100.0
2025-02-13,11,sunny,25.3,3840.5,389.0,20000.0,100.0
2025-02-13,12,sunny,25.3,3871.9,226.8,20000.0,100.0
2025-02-13,13,sunny,25.3,4242.1,161.4,20000.0,100.0
2025-02-13,14,sunny,25.3,3540.6,149.0,20000.0,100.0
2025-02-13,15,sunny,25.3,3183.6,209.2,20000.0,100.0
2025-02-13,16,sunny,25.3,2814.9,455.3,20000.0,100.0
2025-02-13,17,sunny,25.3,1904.5,920.2,20000.0,100.0
2025-02-13,18,sunny,25.3,959.2,1436.6,19522.6,97.6
2025-02-13,19,sunny,25.3,0.0,972.8,18549.8,92.7
2025-02-14,6,sunny,26.3,0.0,205.8,18344.0,91.7
2025-02-14,7,sunny,26.3,1143.9,504.8,18983.1,94.9
2025-02-14,8,sunny,26.3,2267.3,725.2,20000.0,100.0
2025-02-14,9,sunny,26.3,3036.6,925.1,20000.0,100.0
2025-02-14,10,sunny,26.3,4206.9,760.3,20000.0,100.0
2025-02-14,11,sunny,26.3,4749.3,485.9,20000.0,100.0
2025-02-14,12,sunny,26.3,4549.7,234.1,20000.0,100.0
2025-02-14,13,sunny,26.3,5181.3,149.9,20000.0,100.0
2025-02-14,14,sunny,26.3,4243.3,164.7,20000.0,100.0
2025-02-14,15,sunny,26.3,4248.9,198.4,20000.0,100.0
2025-02-14,16,sunny,26.3,3258.7,407.8,20000.0,100.0
2025-02-14,17,sunny,26.3,2376.9,974.4,20000.0,100.0
2025-02-14,18,sunny,26.3,1083.0,1377.2,19705.8,98.5
2025-02-14,19,sunny,26.3,0.0,1071.1,18634.7,93.2
2025-02-15,6,sunny,26.4,0.0,258.5,18376.2,91.9
2025-02-15,7,sunny,26.4,1005.0,468.2,18913.0,94.6
2025-02-15,8,sunny,26.4,1930.8,775.1,20000.0,100.0
2025-02-15,9,sunny,26.4,2608.8,861.4,20000.0,100.0
2025-02-15,10,sunny,26.4,3297.7,874.4,20000.0,100.0
2025-02-15,11,sunny,26.4,3694.4,412.2,20000.0,100.0
2025-02-15,12,sunny,26.4,4179.4,209.0,20000.0,100.0
2025-02-15,13,sunny,26.4,3933.4,158.6,20000.0,100.0
2025-02-15,14,sunny,26.4,3828.0,152.9,20000.0,100.0
2025-02-15,15,sunny,26.4,3657.2,177.9,20000.0,100.0
2025-02-15,16,sunny,26.4,2947.3,504.3,20000.0,100.0
2025-02-15,17,sunny,26.4,2040.3,1021.3,20000.0,100.0
2025-02-15,18,sunny,26.4,1018.5,1371.0,19647.5,98.2
2025-02-15,19,sunny,26.4,0.0,840.1,18807.4,94.0
2025-02-16,6,sunny,25.7,0.0,221.9,18585.5,92.9
2025-02-16,7,sunny,25.7,1079.1,453.9,19210.7,96.1
2025-02-16,8,sunny,25.7,2268.0,785.4,20000.0,100.0
2025-02-16,9,sunny,25.7,3153.0,913.6,20000.0,100.0
2025-02-16,10,sunny,25.7,4029.0,770.5,20000.0,100.0
2025-02-16,11,sunny,25.7,4887.7,408.2,20000.0,100.0
2025-02-16,12,sunny,25.7,4705.2,216.1,20000.0,100.0
2025-02-16,13,sunny,25.7,4871.7,156.9,20000.0,100.0
2025-02-16,14,sunny,25.7,4659.0,168.5,20000.0,100.0
2025-02-16,15,sunny,25.7,3879.5,211.8,20000.0,100.0
2025-02-16,16,sunny,25.7,2996.5,421.2,20000.0,100.0
2025-02-16,17,sunny,25.7,2252.9,851.1,20000.0,100.0
2025-02-16,18,sunny,25.7,1187.8,1397.4,19790.4,99.0
2025-02-16,19,sunny,25.7,0.0,995.4,18795.0,94.0
2025-02-17,6,sunny,26.5,0.0,204.3,18590.7,93.0
2025-02-17,7,sunny,26.5,1161.5,524.0,19228.2,96.1
2025-02-17,8,sunny,26.5,2038.9,820.7,20000.0,100.0
2025-02-17,9,sunny,26.5,3265.0,1093.2,20000.0,100.0
2025-02-17,10,sunny,26.5,3928.5,835.8,20000.0,100.0
2025-02-17,11,sunny,26.5,4566.6,505.3,20000.0,100.0
2025-02-17,12,sunny,26.5,4432.5,261.9,20000.0,100.0
2025-02-17,13,sunny,26.5,4362.8,174.1,20000.0,100.0
2025-02-17,14,sunny,26.5,4143.9,135.9,20000.0,100.0
2025-02-17,15,sunny,26.5,3603.6,198.5,20000.0,100.0
2025-02-17,16,sunny,26.5,3063.5,411.3,20000.0,100.0
2025-02-17,17,sunny,26.5,2186.5,969.0,20000.0,100.0
2025-02-17,18,sunny,26.5,1181.2,1494.6,19686.6,98.4
2025-02-17,19,sunny,26.5,0.0,885.8,18800.8,94.0
2025-02-18,6,sunny,25.7,0.0,227.4,18573.4,92.9
2025-02-18,7,sunny,25.7,1034.8,521.9,19086.3,95.4
2025-02-18,8,sunny,25.7,1855.6,853.9,20000.0,100.0
2025-02-18,9,sunny,25.7,2666.6,1079.6,20000.0,100.0
2025-02-18,10,sunny,25.7,3091.5,726.3,20000.0,100.0
2025-02-18,11,sunny,25.7,3851.6,422.8,20000.0,100.0
2025-02-18,12,sunny,25.7,4121.4,223.5,20000.0,100.0
2025-02-18,13,sunny,25.7,4257.7,174.6,20000.0,100.0
2025-02-18,14,sunny,25.7,3781.0,163.2,20000.0,100.0
2025-02-18,15,sunny,25.7,3214.3,203.0,20000.0,100.0
2025-02-18,16,sunny,25.7,2559.5,510.6,20000.0,100.0
2025-02-18,17,sunny,25.7,1974.8,1127.4,20000.0,100.0
2025-02-18,18,sunny,25.7,1025.1,1533.1,19492.0,97.5
2025-02-18,19,sunny,25.7,0.0,1136.4,18355.6,91.8
2025-02-19,6,sunny,27.3,0.0,224.7,18130.9,90.7
2025-02-19,7,sunny,27.3,930.8,427.3,18634.4,93.2
2025-02-19,8,sunny,27.3,1748.3,818.6,19564.1,97.8
2025-02-19,9,sunny,27.3,2825.0,1050.6,20000.0,100.0
2025-02-19,10,sunny,27.3,3319.3,801.9,20000.0,100.0
2025-02-19,11,sunny,27.3,3738.5,422.9,20000.0,100.0
2025-02-19,12,sunny,27.3,4189.3,214.5,20000.0,100.0
2025-02-19,13,sunny,27.3,4124.0,173.1,20000.0,100.0
2025-02-19,14,sunny,27.3,3802.3,168.5,20000.0,100.0
2025-02-19,15,sunny,27.3,3202.3,228.4,20000.0,100.0
2025-02-19,16,sunny,27.3,2760.0,505.9,20000.0,100.0
2025-02-19,17,sunny,27.3,1915.6,1119.2,20000.0,100.0
2025-02-19,18,sunny,27.3,1035.1,1325.3,19709.8,98.5
2025-02-19,19,sunny,27.3,0.0,1088.2,18621.6,93.1
2025-02-20,6,sunny,28.9,0.0,242.3,18379.3,91.9
2025-02-20,7,sunny,28.9,914.2,428.4,18865.1,94.3
2025-02-20,8,sunny,28.9,1988.9,800.1,20000.0,100.0
2025-02-20,9,sunny,28.9,2652.7,941.2,20000.0,100.0
2025-02-20,10,sunny,28.9,3342.5,901.5,20000.0,100.0
2025-02-20,11,sunny,28.9,4033.5,406.6,20000.0,100.0
2025-02-20,12,sunny,28.9,4083.5,235.3,20000.0,100.0
2025-02-20,13,sunny,28.9,4108.0,159.3,20000.0,100.0
2025-02-20,14,sunny,28.9,3743.1,151.9,20000.0,100.0
2025-02-20,15,sunny,28.9,3389.0,206.6,20000.0,100.0
2025-02-20,16,sunny,28.9,2685.1,512.5,20000.0,100.0
2025-02-20,17,sunny,28.9,1961.3,973.0,20000.0,100.0
2025-02-20,18,sunny,28.9,1018.2,1513.4,19504.8,97.5
2025-02-20,19,sunny,28.9,0.0,1047.0,18457.8,92.3
2025-02-21,6,sunny,29.0,0.0,251.7,18206.1,91.0
2025-02-21,7,sunny,29.0,996.5,472.0,18730.6,93.7
2025-02-21,8,sunny,29.0,2149.7,802.4,20000.0,100.0
2025-02-21,9,sunny,29.0,3035.2,1176.6,20000.0,100.0
2025-02-21,10,sunny,29.0,3766.4,748.6,20000.0,100.0
2025-02-21,11,sunny,29.0,4244.8,404.4,20000.0,100.0
2025-02-21,12,sunny,29.0,4224.9,266.1,20000.0,100.0
2025-02-21,13,sunny,29.0,4420.2,164.7,20000.0,100.0
2025-02-21,14,sunny,29.0,3976.0,168.8,20000.0,100.0
2025-02-21,15,sunny,29.0,3675.9,206.1,20000.0,100.0
2025-02-21,16,sunny,29.0,3042.6,433.2,20000.0,100.0
2025-02-21,17,sunny,29.0,1908.9,1073.5,20000.0,100.0
2025-02-21,18,sunny,29.0,1110.7,1274.1,19836.6,99.2
2025-02-21,19,sunny,29.0,0.0,918.1,18918.5,94.6
2025-02-22,6,sunny,25.8,0.0,276.8,18641.7,93.2
2025-02-22,7,sunny,25.8,1079.1,482.0,19238.8,96.2
2025-02-22,8,sunny,25.8,2269.8,915.6,20000.0,100.0
2025-02-22,9,sunny,25.8,3160.7,1006.6,20000.0,100.0
2025-02-22,10,sunny,25.8,3807.1,898.9,20000.0,100.0
2025-02-22,11,sunny,25.8,4757.9,422.3,20000.0,100.0
2025-02-22,12,sunny,25.8,4760.1,269.7,20000.0,100.0
2025-02-22,13,sunny,25.8,4469.2,154.4,20000.0,100.0
2025-02-22,14,sunny,25.8,4596.8,147.7,20000.0,100.0
2025-02-22,15,sunny,25.8,3871.3,207.2,20000.0,100.0
2025-02-22,16,sunny,25.8,3074.3,479.2,20000.0,100.0
2025-02-22,17,sunny,25.8,2337.6,1060.7,20000.0,100.0
2025-02-22,18,sunny,25.8,1093.6,1532.6,19561.0,97.8
2025-02-22,19,sunny,25.8,0.0,1119.6,18441.4,92.2
2025-02-23,6,sunny,26.0,0.0,220.2,18221.2,91.1
2025-02-23,7,sunny,26.0,1142.4,410.6,18953.0,94.8
2025-02-23,8,sunny,26.0,2125.6,901.4,20000.0,100.0
2025-02-23,9,sunny,26.0,3331.3,911.1,20000.0,100.0
2025-02-23,10,sunny,26.0,4161.4,920.0,20000.0,100.0
2025-02-23,11,sunny,26.0,4719.4,506.0,20000.0,100.0
2025-02-23,12,sunny,26.0,4868.0,244.9,20000.0,100.0
2025-02-23,13,sunny,26.0,4852.4,186.4,20000.0,100.0
2025-02-23,14,sunny,26.0,4191.0,148.0,20000.0,100.0
2025-02-23,15,sunny,26.0,3671.9,239.5,20000.0,100.0
2025-02-23,16,sunny,26.0,3140.3,503.7,20000.0,100.0
2025-02-23,17,sunny,26.0,2335.9,1199.0,20000.0,100.0
2025-02-23,18,sunny,26.0,1083.5,1525.3,19558.2,97.8
2025-02-23,19,sunny,26.0,0.0,903.6,18654.6,93.3
2025-02-24,6,sunny,25.3,0.0,245.9,18408.7,92.0
2025-02-24,7,sunny,25.3,1004.5,428.4,18984.8,94.9
2025-02-24,8,sunny,25.3,1906.1,749.7,20000.0,100.0
2025-02-24,9,sunny,25.3,2951.4,1003.2,20000.0,100.0
2025-02-24,10,sunny,25.3,3430.5,899.9,20000.0,100.0
2025-02-24,11,sunny,25.3,4192.3,486.7,20000.0,100.0
2025-02-24,12,sunny,25.3,4616.1,236.4,20000.0,100.0
2025-02-24,13,sunny,25.3,4550.1,145.5,20000.0,100.0
2025-02-24,14,sunny,25.3,4225.5,180.9,20000.0,100.0
2025-02-24,15,sunny,25.3,3778.1,217.9,20000.0,100.0
2025-02-24,16,sunny,25.3,2946.5,460.9,20000.0,100.0
2025-02-24,17,sunny,25.3,2081.3,1138.2,20000.0,100.0
2025-02-24,18,sunny,25.3,1123.0,1406.8,19716.2,98.6
2025-02-24,19,sunny,25.3,0.0,1083.1,18633.1,93.2
2025-02-25,6,sunny,24.3,0.0,263.8,18369.3,91.8
2025-02-25,7,sunny,24.3,925.1,436.1,18858.3,94.3
2025-02-25,8,sunny,24.3,1756.1,953.2,19661.2,98.3
2025-02-25,9,sunny,24.3,2774.6,911.8,20000.0,100.0
2025-02-25,10,sunny,24.3,3101.3,872.3,20000.0,100.0
2025-02-25,11,sunny,24.3,3672.1,498.7,20000.0,100.0
2025-02-25,12,sunny,24.3,3993.0,278.0,20000.0,100.0
2025-02-25,13,sunny,24.3,3901.9,177.1,20000.0,100.0
2025-02-25,14,sunny,24.3,3538.5,180.7,20000.0,100.0
2025-02-25,15,sunny,24.3,3591.3,229.8,20000.0,100.0
2025-02-25,16,sunny,24.3,2680.0,444.9,20000.0,100.0
2025-02-25,17,sunny,24.3,1979.1,1135.8,20000.0,100.0
2025-02-25,18,sunny,24.3,930.8,1399.7,19531.1,97.7
2025-02-25,19,sunny,24.3,0.0,1164.5,18366.6,91.8
2025-02-26,6,sunny,26.6,0.0,231.4,18135.2,90.7
2025-02-26,7,sunny,26.6,1082.0,421.7,18795.5,94.0
2025-02-26,8,sunny,26.6,2238.1,846.2,20000.0,100.0
2025-02-26,9,sunny,26.6,3029.5,984.2,20000.0,100.0
2025-02-26,10,sunny,26.6,3626.3,886.3,20000.0,100.0
2025-02-26,11,sunny,26.6,4135.2,424.4,20000.0,100.0
2025-02-26,12,sunny,26.6,4767.2,239.3,20000.0,100.0
2025-02-26,13,sunny,26.6,4494.4,165.8,20000.0,100.0
2025-02-26,14,sunny,26.6,4521.7,151.6,20000.0,100.0
2025-02-26,15,sunny,26.6,3946.6,244.5,20000.0,100.0
2025-02-26,16,sunny,26.6,3134.3,479.3,20000.0,100.0
2025-02-26,17,sunny,26.6,2225.2,1054.9,20000.0,100.0
