transaction_id,date,hour,household_id,device_id,battery_level_start_pct,battery_level_end_pct,energy_delivered_wh,charge_duration_min,household_kerosene_use_l_this_week,is_simulated_fault_injected
T000308,2025-01-22,18,HH098,DEV0143,15.1,89.7,4.25,20.3,1.95,False
T000309,2025-01-22,14,HH108,DEV0155,24.9,100.0,33.72,147.1,1.88,False
T000310,2025-01-22,17,HH109,DEV0156,25.3,100.0,5.68,40.5,1.47,False
T000311,2025-01-22,19,HH111,DEV0161,25.7,100.0,4.9,31.5,1.44,False
T000312,2025-01-22,16,HH115,DEV0169,12.9,81.1,27.57,164.2,2.02,False
T000313,2025-01-22,17,HH123,DEV0180,25.2,100.0,15.63,116.5,0.93,False
T000314,2025-01-22,18,HH125,DEV0183,11.6,96.9,4.6,23.2,0.92,False
T000315,2025-01-22,15,HH128,DEV0187,30.8,100.0,2.91,19.4,0.47,False
T000316,2025-01-22,17,HH129,DEV0188,19.3,100.0,4.76,23.7,1.52,False
T000317,2025-01-23,14,HH004,DEV0005,38.7,100.0,4.41,18.9,0.53,False
T000318,2025-01-23,18,HH014,DEV0019,20.9,100.0,3.56,16.8,1.15,False
T000319,2025-01-23,19,HH018,DEV0025,13.6,84.5,28.5,184.6,1.54,False
T000320,2025-01-23,14,HH025,DEV0036,23.4,100.0,4.44,32.9,1.79,False
T000321,2025-01-23,15,HH037,DEV0053,9.4,85.8,3.59,16.1,2.26,False
T000322,2025-01-23,18,HH038,DEV0054,24.1,100.0,24.21,106.0,2.07,False
T000323,2025-01-23,14,HH053,DEV0078,6.4,91.8,17.08,127.8,0.59,False
T000324,2025-01-23,15,HH059,DEV0087,26.7,100.0,4.25,22.1,0.92,False
T000325,2025-01-23,16,HH068,DEV0100,39.2,100.0,26.39,196.2,2.96,False
T000326,2025-01-23,15,HH071,DEV0103,10.7,86.0,4.74,27.6,1.85,False
T000327,2025-01-23,19,HH075,DEV0109,21.0,96.1,30.65,149.7,1.18,False
T000328,2025-01-23,12,HH091,DEV0133,33.6,100.0,2.99,12.9,1.48,False
T000329,2025-01-23,13,HH099,DEV0144,18.7,100.0,6.26,28.9,1.02,False
T000330,2025-01-23,17,HH111,DEV0161,36.0,100.0,4.22,18.1,1.56,False
T000331,2025-01-23,13,HH122,DEV0179,11.5,87.1,24.81,140.6,2.01,False
T000332,2025-01-23,16,HH129,DEV0188,31.5,100.0,4.04,26.2,1.55,False
T000333,2025-01-23,16,HH136,DEV0199,13.6,85.5,33.16,161.5,1.18,False
T000334,2025-01-23,17,HH140,DEV0206,16.6,95.0,20.23,88.9,1.39,False
T000335,2025-01-24,19,HH004,DEV0005,13.4,90.0,5.52,34.8,0.59,False
T000336,2025-01-24,19,HH011,DEV0015,11.9,86.5,44.49,308.6,1.74,False
T000337,2025-01-24,15,HH014,DEV0019,28.3,100.0,3.23,14.7,1.29,False
T000338,2025-01-24,15,HH017,DEV0022,19.2,100.0,18.02,97.3,1.71,False
T000339,2025-01-24,15,HH020,DEV0027,11.1,85.3,2.6,11.6,0.58,False
T000340,2025-01-24,16,HH027,DEV0039,7.1,79.2,2.31,9.9,0.84,False
T000341,2025-01-24,17,HH030,DEV0044,20.7,91.7,2.48,12.5,0.37,False
T000342,2025-01-24,17,HH036,DEV0052,11.8,98.9,6.44,43.3,2.41,False
T000343,2025-01-24,19,HH037,DEV0053,22.7,100.0,3.63,19.0,2.25,False
T000344,2025-01-24,15,HH038,DEV0055,6.9,88.0,3.0,15.5,1.82,False
T000345,2025-01-24,19,HH050,DEV0074,20.4,100.0,3.66,21.6,1.29,False
T000346,2025-01-24,19,HH056,DEV0083,29.5,100.0,15.44,87.3,2.11,False
T000347,2025-01-24,19,HH057,DEV0085,27.7,100.0,5.49,32.3,1.91,False
T000348,2025-01-24,15,HH058,DEV0086,39.8,100.0,2.17,14.8,1.2,False
T000349,2025-01-24,15,HH069,DEV0101,36.0,100.0,35.33,237.8,0.5,False
T000350,2025-01-24,18,HH071,DEV0103,22.5,97.5,4.73,27.4,2.02,False
T000351,2025-01-24,19,HH083,DEV0122,26.3,100.0,28.52,163.0,0.98,False
T000352,2025-01-24,15,HH089,DEV0130,5.6,84.9,3.57,17.3,0.41,False
T000353,2025-01-24,16,HH091,DEV0133,15.7,99.5,3.77,26.9,1.25,False
T000354,2025-01-24,16,HH094,DEV0137,30.1,100.0,3.43,14.7,0.65,False
T000355,2025-01-24,15,HH096,DEV0140,7.9,92.5,6.09,40.4,0.6,False
T000356,2025-01-24,15,HH097,DEV0141,35.5,100.0,3.35,16.1,1.18,False
T000357,2025-01-24,17,HH112,DEV0163,7.0,92.0,28.66,187.2,1.05,False
T000358,2025-01-24,16,HH115,DEV0169,33.7,100.0,26.79,186.4,2.18,False
T000359,2025-01-24,13,HH122,DEV0179,5.8,82.0,24.98,121.7,1.95,False
T000360,2025-01-24,19,HH123,DEV0180,21.3,100.0,16.45,84.5,0.84,False
T000361,2025-01-24,15,HH128,DEV0187,38.3,100.0,2.59,11.7,0.48,False
T000362,2025-01-24,17,HH129,DEV0188,15.6,100.0,4.98,25.3,1.5,False
T000363,2025-01-24,18,HH138,DEV0203,10.2,90.4,27.35,186.1,1.03,False
T000364,2025-01-24,16,HH140,DEV0206,13.7,85.4,18.5,116.4,1.34,False
T000365,2025-01-25,16,HH022,DEV0030,32.9,100.0,3.02,13.7,1.36,False
T000366,2025-01-25,15,HH026,DEV0038,17.0,100.0,41.5,202.0,0.81,False
T000367,2025-01-25,19,HH030,DEV0044,5.5,93.4,3.08,15.8,0.38,False
T000368,2025-01-25,14,HH034,DEV0049,37.1,100.0,4.72,29.9,0.68,False
T000369,2025-01-25,17,HH038,DEV0054,33.8,100.0,21.12,113.8,2.03,False
T000370,2025-01-25,17,HH049,DEV0073,31.6,100.0,2.87,12.8,0.27,False
T000371,2025-01-25,14,HH051,DEV0075,31.7,100.0,3.35,18.7,1.5,False
T000372,2025-01-25,13,HH052,DEV0076,22.8,93.0,3.16,21.4,0.77,False
T000373,2025-01-25,16,HH056,DEV0083,9.8,91.9,17.98,79.0,2.07,False
T000374,2025-01-25,13,HH060,DEV0089,14.7,91.4,20.33,108.1,1.89,False
T000375,2025-01-25,19,HH071,DEV0103,30.1,100.0,4.4,22.1,1.72,False
T000376,2025-01-25,14,HH082,DEV0121,10.1,87.2,33.31,150.6,1.82,False
T000377,2025-01-25,18,HH086,DEV0125,17.3,100.0,2.89,19.0,0.81,False
T000378,2025-01-25,11,HH108,DEV0155,18.9,98.6,35.76,242.1,1.65,False
T000379,2025-01-25,14,HH109,DEV0157,14.4,100.0,5.31,32.5,1.35,False
T000380,2025-01-25,13,HH111,DEV0161,23.0,100.0,5.08,28.5,1.38,False
T000381,2025-01-25,17,HH113,DEV0164,33.0,100.0,14.47,97.2,1.15,False
T000382,2025-01-25,19,HH116,DEV0170,22.6,100.0,26.08,168.5,3.28,False
T000383,2025-01-25,15,HH123,DEV0180,39.8,100.0,12.58,83.6,0.8,False
T000384,2025-01-25,15,HH133,DEV0193,36.5,100.0,2.41,17.9,0.46,False
T000385,2025-01-25,16,HH136,DEV0199,7.7,97.3,41.29,260.0,1.1,False
T000386,2025-01-26,15,HH005,DEV0006,18.4,98.1,3.11,14.9,1.08,False
T000387,2025-01-26,14,HH017,DEV0023,18.2,94.5,4.35,30.5,1.57,False
T000388,2025-01-26,17,HH030,DEV0044,25.7,100.0,2.6,11.6,0.37,False
T000389,2025-01-26,16,HH036,DEV0052,15.3,94.2,5.84,43.4,2.1,False
T000390,2025-01-26,17,HH037,DEV0053,27.8,100.0,3.39,19.0,1.79,False
T000391,2025-01-26,14,HH038,DEV0055,9.0,98.3,3.31,18.0,2.05,False
T000392,2025-01-26,17,HH040,DEV0059,24.1,100.0,2.35,11.9,1.6,False
T000393,2025-01-26,16,HH048,DEV0071,28.3,100.0,29.04,162.9,0.21,False
T000394,2025-01-26,15,HH049,DEV0073,29.2,100.0,2.97,13.5,0.28,False
T000395,2025-01-26,18,HH050,DEV0074,32.9,100.0,3.09,18.3,1.1,False
T000396,2025-01-26,14,HH051,DEV0075,34.5,100.0,3.21,22.1,1.51,False
T000397,2025-01-26,19,HH052,DEV0076,30.7,100.0,3.12,22.8,0.76,False
T000398,2025-01-26,19,HH071,DEV0103,25.5,100.0,4.69,26.5,1.88,False
T000399,2025-01-26,16,HH075,DEV0109,14.0,100.0,35.09,177.5,0.97,False
T000400,2025-01-26,14,HH085,DEV0124,30.8,100.0,23.25,104.8,0.19,False
T000401,2025-01-26,15,HH088,DEV0129,22.7,100.0,35.64,266.4,0.84,False
T000402,2025-01-26,17,HH089,DEV0130,29.6,100.0,3.17,17.2,0.4,False
T000403,2025-01-26,14,HH091,DEV0133,12.1,93.1,3.65,16.0,1.28,False
T000404,2025-01-26,15,HH094,DEV0136,30.0,100.0,34.58,231.1,0.65,False
T000405,2025-01-26,19,HH095,DEV0139,18.1,95.4,19.17,83.8,1.93,False
T000406,2025-01-26,19,HH096,DEV0140,34.9,100.0,4.69,24.9,0.57,False
T000407,2025-01-26,17,HH097,DEV0141,20.1,100.0,4.15,27.1,1.09,False
T000408,2025-01-26,18,HH098,DEV0143,18.2,100.0,4.66,20.5,1.59,False
T000409,2025-01-26,14,HH106,DEV0152,26.2,100.0,38.89,232.5,0.9,False
T000410,2025-01-26,15,HH112,DEV0163,17.3,100.0,27.87,138.5,0.99,False
T000411,2025-01-26,11,HH116,DEV0170,19.1,100.0,27.26,169.1,3.33,False
T000412,2025-01-26,18,HH122,DEV0179,26.1,100.0,24.24,145.8,1.85,False
T000413,2025-01-26,19,HH123,DEV0180,22.6,100.0,16.18,73.4,0.75,False
T000414,2025-01-27,14,HH011,DEV0015,31.4,100.0,40.89,248.2,1.49,False
T000415,2025-01-27,17,HH017,DEV0022,29.6,100.0,15.7,83.0,1.39,False
T000416,2025-01-27,19,HH020,DEV0027,30.3,100.0,2.44,12.7,0.6,False
T000417,2025-01-27,16,HH027,DEV0039,30.8,100.0,2.21,9.7,0.69,False
T000418,2025-01-27,17,HH029,DEV0042,32.5,100.0,35.17,184.8,1.03,False
T000419,2025-01-27,17,HH031,DEV0046,19.5,97.2,40.41,243.7,1.27,False
T000420,2025-01-27,16,HH033,DEV0048,9.7,85.7,4.86,24.3,1.06,False
T000421,2025-01-27,18,HH034,DEV0049,12.0,100.0,6.6,42.4,0.62,False
T000422,2025-01-27,15,HH036,DEV0052,12.0,84.8,5.39,26.5,2.08,False
T000423,2025-01-27,15,HH040,DEV0059,9.9,88.4,2.43,16.1,1.58,False
T000424,2025-01-27,17,HH044,DEV0066,13.2,100.0,27.17,164.7,1.63,False
T000425,2025-01-27,16,HH048,DEV0072,9.2,94.3,6.63,40.7,0.2,False
T000426,2025-01-27,17,HH049,DEV0073,15.5,100.0,3.55,21.8,0.27,False
T000427,2025-01-27,19,HH074,DEV0107,13.9,91.4,39.0,196.0,0.78,False
T000428,2025-01-27,17,HH080,DEV0116,23.3,100.0,5.75,36.7,2.98,False
T000429,2025-01-27,14,HH082,DEV0119,5.9,83.5,5.12,35.1,1.82,False
T000430,2025-01-27,19,HH089,DEV0130,35.1,100.0,2.92,17.7,0.4,False
T000431,2025-01-27,17,HH094,DEV0137,11.0,90.8,3.91,18.0,0.64,False
T000432,2025-01-27,19,HH095,DEV0139,17.0,94.3,19.17,85.4,2.12,False
T000433,2025-01-27,14,HH096,DEV0140,10.2,100.0,6.47,41.3,0.51,False
T000434,2025-01-27,16,HH097,DEV0141,19.2,100.0,4.2,23.9,1.21,False
T000435,2025-01-27,18,HH106,DEV0152,16.4,91.7,39.67,210.6,0.78,False
T000436,2025-01-27,19,HH108,DEV0155,6.0,78.7,32.64,196.2,1.7,False
T000437,2025-01-27,16,HH109,DEV0156,8.5,93.2,6.44,35.0,1.26,False
T000438,2025-01-27,18,HH112,DEV0163,32.3,100.0,22.81,114.8,0.95,False
T000439,2025-01-27,12,HH113,DEV0164,5.1,85.6,17.4,78.8,0.91,False
T000440,2025-01-27,18,HH115,DEV0169,27.3,100.0,29.37,204.5,1.84,False
T000441,2025-01-27,17,HH116,DEV0170,12.5,100.0,29.49,129.2,3.32,False
T000442,2025-01-27,19,HH120,DEV0176,28.2,100.0,4.6,29.8,1.08,False
T000443,2025-01-27,16,HH125,DEV0183,7.3,92.5,4.6,21.2,0.9,False
T000444,2025-01-27,19,HH129,DEV0188,9.7,89.8,4.73,34.2,1.63,False
T000445,2025-01-27,18,HH133,DEV0194,9.5,90.4,46.36,252.7,0.45,False
T000446,2025-01-28,16,HH005,DEV0006,23.7,100.0,2.98,21.6,1.03,False
T000447,2025-01-28,17,HH016,DEV0021,6.3,88.4,37.35,196.5,0.83,False
T000448,2025-01-28,16,HH020,DEV0027,26.5,100.0,2.57,12.8,0.55,False
T000449,2025-01-28,17,HH022,DEV0030,9.1,90.5,3.66,21.6,1.21,False
T000450,2025-01-28,16,HH027,DEV0039,16.0,96.7,2.58,15.6,0.76,False
T000451,2025-01-28,19,HH031,DEV0045,36.2,100.0,32.47,150.3,1.29,False
T000452,2025-01-28,11,HH033,DEV0048,26.9,100.0,4.68,24.4,0.92,False
T000453,2025-01-28,18,HH036,DEV0051,38.4,100.0,3.7,17.6,2.14,False
T000454,2025-01-28,17,HH038,DEV0055,22.8,98.2,2.79,12.3,1.68,False
T000455,2025-01-28,19,HH040,DEV0059,22.6,100.0,2.4,12.2,1.64,False
T000456,2025-01-28,19,HH049,DEV0073,38.2,100.0,2.6,18.6,0.27,False
T000457,2025-01-28,19,HH050,DEV0074,24.3,100.0,3.48,16.8,1.09,False
T000458,2025-01-28,14,HH052,DEV0076,31.7,100.0,3.07,17.3,0.74,False
T000459,2025-01-28,17,HH059,DEV0087,14.2,96.2,4.76,32.5,0.76,False
T000460,2025-01-28,16,HH060,DEV0088,37.1,100.0,4.59,26.4,1.78,False
T000461,2025-01-28,19,HH071,DEV0103,32.7,100.0,4.24,20.5,1.86,False
T000462,2025-01-28,15,HH075,DEV0109,17.9,93.2,30.71,142.0,0.95,False
T000463,2025-01-28,15,HH082,DEV0121,22.5,100.0,33.48,216.0,1.99,False
T000464,2025-01-28,14,HH083,DEV0122,18.8,100.0,31.42,229.8,0.83,False
T000465,2025-01-28,13,HH085,DEV0124,19.8,94.3,25.03,117.2,0.23,False
T000466,2025-01-28,19,HH120,DEV0176,11.2,93.0,5.23,30.4,1.16,False
T000467,2025-01-28,16,HH122,DEV0179,20.5,95.4,24.57,170.5,1.81,False
T000468,2025-01-28,12,HH123,DEV0180,21.6,97.7,15.9,118.7,0.74,False
T000469,2025-01-28,16,HH125,DEV0182,5.2,95.9,29.84,152.6,0.77,False
T000470,2025-01-28,12,HH128,DEV0187,39.1,100.0,2.56,12.5,0.38,False
T000471,2025-01-29,16,HH004,DEV0005,34.1,100.0,4.74,29.4,0.51,False
T000472,2025-01-29,15,HH005,DEV0006,24.8,100.0,2.93,17.9,0.98,False
T000473,2025-01-29,15,HH017,DEV0022,7.1,92.2,18.97,128.3,1.56,False
T000474,2025-01-29,17,HH020,DEV0027,35.3,100.0,2.26,11.0,0.52,False
T000475,2025-01-29,17,HH027,DEV0039,22.0,100.0,2.5,17.0,0.61,False
T000476,2025-01-29,15,HH037,DEV0053,32.4,100.0,3.18,21.2,1.7,False
T000477,2025-01-29,15,HH050,DEV0074,9.4,82.5,3.36,24.3,1.11,False
T000478,2025-01-29,19,HH051,DEV0075,34.3,100.0,3.22,17.2,1.47,False
T000479,2025-01-29,17,HH053,DEV0078,18.5,100.0,16.3,106.4,0.47,False
T000480,2025-01-29,17,HH059,DEV0087,33.0,100.0,3.89,26.8,0.7,False
T000481,2025-01-29,18,HH068,DEV0100,15.4,100.0,36.72,273.9,2.67,False
T000482,2025-01-29,17,HH069,DEV0101,19.1,100.0,44.66,300.8,0.45,False
T000483,2025-01-29,19,HH074,DEV0108,32.2,100.0,3.8,16.9,0.72,False
T000484,2025-01-29,18,HH083,DEV0122,12.2,89.7,29.98,185.2,0.84,False
T000485,2025-01-29,14,HH085,DEV0124,21.3,100.0,26.44,176.7,0.19,False
T000486,2025-01-29,13,HH089,DEV0130,22.5,97.5,3.37,14.7,0.38,False
T000487,2025-01-29,19,HH095,DEV0139,14.4,85.5,17.64,125.1,1.79,False
T000488,2025-01-29,14,HH097,DEV0141,11.4,88.9,4.03,22.0,1.04,False
T000489,2025-01-29,16,HH106,DEV0152,34.0,100.0,34.78,218.4,0.83,False
T000490,2025-01-29,15,HH125,DEV0182,25.3,100.0,24.58,130.2,0.74,False
T000491,2025-01-29,16,HH131,DEV0190,17.4,100.0,3.88,25.7,1.78,False
T000492,2025-01-30,19,HH009,DEV0013,28.4,100.0,4.01,27.4,0.48,False
T000493,2025-01-30,11,HH011,DEV0015,10.5,97.1,51.61,224.7,1.26,False
T000494,2025-01-30,17,HH014,DEV0019,9.9,84.2,3.34,19.2,1.04,False
T000495,2025-01-30,19,HH016,DEV0021,5.6,89.8,38.32,277.6,0.9,False
T000496,2025-01-30,15,HH020,DEV0027,16.9,95.4,2.75,14.0,0.59,False
T000497,2025-01-30,13,HH027,DEV0039,36.3,100.0,2.04,8.9,0.74,False
T000498,2025-01-30,19,HH030,DEV0044,15.9,100.0,2.94,18.7,0.36,False
T000499,2025-01-30,17,HH048,DEV0071,20.2,99.0,31.91,160.3,0.19,False
T000500,2025-01-30,19,HH056,DEV0082,11.1,85.8,3.51,18.4,1.85,False
T000501,2025-01-30,19,HH058,DEV0086,11.1,87.1,2.74,16.4,1.24,False
T000502,2025-01-30,17,HH060,DEV0088,32.2,100.0,4.95,25.7,1.81,False
T000503,2025-01-30,15,HH069,DEV0101,22.8,100.0,42.61,238.1,0.51,False
T000504,2025-01-30,19,HH071,DEV0103,18.3,100.0,5.15,25.3,1.78,False
T000505,2025-01-30,19,HH074,DEV0107,8.4,77.9,34.96,234.6,0.73,False
T000506,2025-01-30,15,HH094,DEV0136,8.2,78.0,34.47,211.0,0.6,False
T000507,2025-01-30,16,HH097,DEV0141,15.5,100.0,4.39,32.3,1.1,False
T000508,2025-01-30,14,HH099,DEV0144,37.8,100.0,4.79,23.1,0.81,False
T000509,2025-01-30,14,HH109,DEV0156,12.8,92.2,6.04,34.2,1.37,False
T000510,2025-01-30,19,HH111,DEV0162,39.8,100.0,26.49,125.7,1.2,False
T000511,2025-01-30,16,HH112,DEV0163,18.7,95.4,25.86,165.9,0.91,False
T000512,2025-01-30,12,HH120,DEV0176,11.1,86.1,4.8,31.3,1.17,False
T000513,2025-01-30,18,HH123,DEV0180,14.6,89.7,15.7,70.9,0.77,False
T000514,2025-01-30,16,HH125,DEV0183,18.5,100.0,4.4,23.7,0.75,False
T000515,2025-01-30,18,HH129,DEV0188,21.9,100.0,4.61,20.1,1.33,False
T000516,2025-01-30,11,HH133,DEV0194,22.4,98.4,43.53,262.2,0.45,False
T000517,2025-01-30,16,HH136,DEV0199,8.7,94.7,39.67,228.3,1.19,False
T000518,2025-01-30,14,HH138,DEV0203,9.4,85.6,26.0,148.8,0.72,False
T000519,2025-01-31,18,HH009,DEV0013,9.7,94.9,4.77,26.3,0.48,False
T000520,2025-01-31,16,HH011,DEV0015,28.7,100.0,42.49,205.2,1.32,False
T000521,2025-01-31,19,HH014,DEV0019,27.8,100.0,3.25,22.3,1.03,False
T000522,2025-01-31,18,HH026,DEV0038,14.2,90.2,38.0,172.3,0.74,False
T000523,2025-01-31,17,HH027,DEV0039,23.3,100.0,2.45,11.6,0.71,False
T000524,2025-01-31,17,HH033,DEV0048,8.3,97.2,5.69,34.7,0.94,False
T000525,2025-01-31,16,HH035,DEV0050,28.2,100.0,24.34,151.6,1.15,False
T000526,2025-01-31,13,HH044,DEV0066,16.9,92.9,23.78,124.7,1.29,False
T000527,2025-01-31,16,HH051,DEV0075,8.5,84.3,3.72,19.2,1.27,False
T000528,2025-01-31,19,HH056,DEV0083,36.8,100.0,13.84,66.5,1.59,False
T000529,2025-01-31,16,HH058,DEV0086,8.8,87.7,2.84,17.8,0.96,False
T000530,2025-01-31,15,HH059,DEV0087,39.4,100.0,3.51,21.8,0.67,False
T000531,2025-01-31,19,HH060,DEV0088,38.9,100.0,4.46,23.9,1.65,False
T000532,2025-01-31,13,HH074,DEV0108,32.8,100.0,3.76,18.2,0.63,False
T000533,2025-01-31,19,HH078,DEV0113,16.6,100.0,4.42,21.9,2.6,False
T000534,2025-01-31,14,HH086,DEV0126,14.7,99.7,26.43,142.4,0.74,False
T000535,2025-01-31,15,HH096,DEV0140,27.5,100.0,5.22,29.0,0.44,False
T000536,2025-01-31,16,HH097,DEV0141,17.0,100.0,4.32,31.1,1.09,False
T000537,2025-01-31,14,HH099,DEV0144,27.9,100.0,5.55,32.1,0.91,False
T000538,2025-01-31,17,HH106,DEV0152,22.0,100.0,41.11,186.4,0.73,False
T000539,2025-01-31,19,HH108,DEV0155,39.8,100.0,27.03,139.0,1.45,False
T000540,2025-01-31,18,HH113,DEV0164,15.7,99.4,18.09,120.7,0.9,False
T000541,2025-01-31,16,HH120,DEV0176,12.5,85.0,4.64,21.2,1.01,False
T000542,2025-01-31,16,HH122,DEV0179,30.9,100.0,22.66,145.0,1.85,False
T000543,2025-01-31,18,HH128,DEV0187,32.9,100.0,2.82,16.4,0.39,False
T000544,2025-01-31,19,HH129,DEV0188,38.4,100.0,3.63,25.0,1.44,False
T000545,2025-02-01,13,HH004,DEV0005,37.4,100.0,4.51,20.4,0.48,False
T000546,2025-02-01,19,HH009,DEV0013,24.3,100.0,4.24,25.5,0.45,False
T000547,2025-02-01,13,HH014,DEV0019,10.2,90.7,3.62,21.8,0.95,False
T000548,2025-02-01,17,HH016,DEV0021,16.3,93.1,34.92,261.2,0.77,False
T000549,2025-02-01,14,HH018,DEV0025,11.7,85.2,29.54,175.8,1.35,False
T000550,2025-02-01,18,HH019,DEV0026,35.5,100.0,21.67,116.8,1.09,False
T000551,2025-02-01,17,HH020,DEV0027,7.2,95.8,3.1,20.8,0.55,False
T000552,2025-02-01,14,HH022,DEV0031,18.5,94.5,15.42,78.1,1.09,False
T000553,2025-02-01,14,HH025,DEV0037,8.1,84.6,44.97,223.2,1.49,False
T000554,2025-02-01,13,HH031,DEV0045,19.7,100.0,40.87,188.6,1.04,False
T000555,2025-02-01,19,HH052,DEV0077,26.7,100.0,3.74,26.2,0.79,False
T000556,2025-02-01,11,HH053,DEV0078,37.9,100.0,12.42,70.8,0.48,False
T000557,2025-02-01,17,HH058,DEV0086,27.9,100.0,2.6,15.2,1.07,False
T000558,2025-02-01,19,HH059,DEV0087,38.3,100.0,3.58,19.3,0.77,False
T000559,2025-02-01,16,HH074,DEV0107,39.5,100.0,30.43,140.1,0.66,False
T000560,2025-02-01,17,HH080,DEV0116,27.0,100.0,5.48,34.3,2.64,False
T000561,2025-02-01,17,HH083,DEV0122,6.7,80.9,28.72,148.1,0.77,False
T000562,2025-02-01,16,HH084,DEV0123,9.0,92.2,4.16,30.7,1.4,False
T000563,2025-02-01,17,HH085,DEV0124,26.3,100.0,24.76,121.6,0.19,False
T000564,2025-02-01,16,HH096,DEV0140,39.9,100.0,4.33,19.9,0.51,False
T000565,2025-02-01,16,HH097,DEV0141,17.0,97.8,4.2,31.3,0.91,False
T000566,2025-02-01,15,HH098,DEV0143,20.0,100.0,4.56,21.5,1.5,False
T000567,2025-02-01,18,HH111,DEV0162,26.4,100.0,32.38,154.6,1.4,False
T000568,2025-02-01,16,HH112,DEV0163,13.6,94.3,27.2,169.7,0.7,False
T000569,2025-02-01,15,HH115,DEV0169,37.0,100.0,25.45,115.9,1.68,False
T000570,2025-02-01,19,HH124,DEV0181,9.7,91.7,36.42,207.1,1.72,False
T000571,2025-02-01,15,HH131,DEV0190,14.5,94.8,3.77,18.6,1.6,False
T000572,2025-02-01,19,HH133,DEV0194,17.3,99.6,47.15,202.9,0.43,False
T000573,2025-02-01,17,HH140,DEV0206,36.2,100.0,16.46,109.4,1.36,False
T000574,2025-02-02,17,HH009,DEV0013,24.6,100.0,4.22,21.3,0.39,False
T000575,2025-02-02,17,HH014,DEV0019,19.4,99.2,3.59,21.1,0.97,False
T000576,2025-02-02,13,HH017,DEV0022,40.0,100.0,13.38,70.6,1.6,False
T000577,2025-02-02,14,HH018,DEV0025,31.4,100.0,27.58,118.4,1.35,False
T000578,2025-02-02,19,HH025,DEV0036,34.7,100.0,3.79,20.9,1.29,False
T000579,2025-02-02,19,HH029,DEV0043,36.3,100.0,33.7,165.2,1.12,False
T000580,2025-02-02,14,HH030,DEV0044,32.7,100.0,2.36,10.3,0.32,False
T000581,2025-02-02,16,HH039,DEV0056,10.5,89.8,34.74,157.2,3.2,False
T000582,2025-02-02,15,HH051,DEV0075,33.7,100.0,3.25,18.4,1.23,False
T000583,2025-02-02,15,HH052,DEV0076,14.1,100.0,3.87,17.2,0.74,False
T000584,2025-02-02,19,HH056,DEV0082,39.2,100.0,2.86,12.3,1.7,False
T000585,2025-02-02,13,HH058,DEV0086,5.0,84.0,2.85,16.6,1.08,False
T000586,2025-02-02,17,HH059,DEV0087,20.9,99.0,4.53,23.7,0.72,False
T000587,2025-02-02,17,HH069,DEV0101,34.1,100.0,36.38,158.6,0.44,False
T000588,2025-02-02,19,HH084,DEV0123,33.7,100.0,3.31,16.2,1.47,False
T000589,2025-02-02,13,HH097,DEV0141,25.4,100.0,3.88,23.7,1.02,False
T000590,2025-02-02,17,HH099,DEV0144,34.0,100.0,5.08,23.7,0.74,False
T000591,2025-02-02,19,HH106,DEV0152,37.8,100.0,32.78,200.3,0.76,False
T000592,2025-02-02,16,HH113,DEV0165,18.2,89.0,5.31,35.7,0.82,False
T000593,2025-02-02,17,HH115,DEV0169,18.4,100.0,32.97,143.7,1.58,False
T000594,2025-02-02,19,HH131,DEV0190,20.0,100.0,3.76,26.1,1.6,False
T000595,2025-02-02,19,HH133,DEV0194,16.7,86.2,39.82,217.6,0.39,False
T000596,2025-02-02,7,HH136,DEV0199,27.9,100.0,33.24,156.3,1.01,False
T000597,2025-02-02,18,HH138,DEV0203,23.5,96.4,24.86,111.0,0.77,False
T000598,2025-02-03,16,HH005,DEV0006,12.8,96.3,3.26,14.1,0.86,False
T000599,2025-02-03,18,HH014,DEV0019,7.2,82.5,3.39,16.8,0.98,False
T000600,2025-02-03,15,HH016,DEV0021,14.9,95.8,36.82,186.5,0.66,False
T000601,2025-02-03,12,HH018,DEV0024,36.6,100.0,4.31,18.8,1.28,False
T000602,2025-02-03,18,HH028,DEV0040,22.7,100.0,29.84,140.4,0.96,False
T000603,2025-02-03,14,HH036,DEV0051,6.8,91.9,5.11,24.6,1.68,False
T000604,2025-02-03,19,HH050,DEV0074,24.3,100.0,3.48,16.5,0.92,False
T000605,2025-02-03,19,HH052,DEV0076,24.5,100.0,3.4,18.1,0.68,False
T000606,2025-02-03,13,HH057,DEV0084,25.0,100.0,2.4,16.1,1.66,False
T000607,2025-02-03,18,HH058,DEV0086,30.8,100.0,2.49,11.7,0.91,False
T000608,2025-02-03,13,HH070,DEV0102,37.8,100.0,2.05,9.1,0.94,False
T000609,2025-02-03,17,HH076,DEV0110,38.8,100.0,21.91,103.0,2.69,False
T000610,2025-02-03,17,HH080,DEV0116,16.3,100.0,6.28,31.5,2.28,False
T000611,2025-02-03,18,HH083,DEV0122,16.1,100.0,32.47,184.8,0.81,False
T000612,2025-02-03,19,HH085,DEV0124,32.1,100.0,22.81,147.0,0.18,False
T000613,2025-02-03,18,HH088,DEV0129,20.6,100.0,36.6,186.0,0.63,False
T000614,2025-02-03,14,HH089,DEV0130,7.3,86.3,3.55,21.4,0.31,False
T000615,2025-02-03,15,HH095,DEV0138,30.9,100.0,19.56,145.0,1.48,False
T000616,2025-02-03,14,HH098,DEV0143,34.5,100.0,3.73,24.3,1.48,False
